"","genus","species","area","lat","long","row","col","shelf.lat","shelf.long","habitat","coast","tidal.range","tidal.range.2m","MS_bathy_5m","MS_biogeo05_dist_shore_5m","MS_biogeo06_bathy_slope_5m","MS_biogeo08_sss_mean_5m","MS_biogeo10_sss_max_5m","MS_biogeo12_sss_variance_5m","MS_biogeo13_sst_mean_5m","MS_biogeo15_sst_max_5m","MS_biogeo17_sst_variance_5m","MS_sss01_5m","MS_sss06_5m","MS_sst01_5m","MS_sst06_5m","BO_chlomean","BO_chlomin","BO_cloudmean","BO_nitrate","BO_phosphate","BO2_ironmean_ss","BO2_ppmean_ss","BO2_ppmin_ss","slope","slope.mean","shelf.width"
"131","Echinolittorina","malaccana","Suratkal ",13.00351493,74.78960222,444,538,13.0416666666667,73.875,"rocky","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.715284023610251,0.514838532731703,99301.1021800561
"132","Littoraria","undulata","Suratkal ",13.00415791,74.78933835,444,538,13.0416666666667,73.875,"rocky","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.715284023610251,0.514838532731703,99269.3781843475
"133","Echinolittorina","leucosticta","Suratkal ",13.00415791,74.78933835,444,538,13.0416666666667,73.875,"rocky","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.715284023610251,0.514838532731703,99269.3781843475
"134","Littoraria","bengalensis","Mulki",13.07633406,74.78653201,444,538,13.0416666666667,73.875,"mangrove","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.521044717999174,0.601249010307518,98938.2252228211
"135","Littoraria","bengalensis","Mulki",13.07672029,74.78680274,444,538,13.0416666666667,73.875,"mangrove","west","W_low","W_low",-7,2,0.01,34.08000183,34.90999985,0.478599995,27.98999977,29.70000076,1.311499953,32.45999908,34.83000183,27.68000031,28.11000061,4.456999779,1.194000006,0.515999973,0.81400001,0.346100003,0.001919116,0.015550036,0.003583855,0.521044717999174,0.601249010307518,98969.1545193665
"136","Littoraria","bengalensis","Airody",13.46954682,74.69557436,439,537,13.4583333333333,73.4583333333333,"mangrove","west","W_low","W_low",-4,2,0.01,34.13999939,34.90999985,0.443899989,27.97999954,30.20999908,1.437899947,32.54000092,34.79999924,27.62000084,28.32999992,5.397999763,2.14199996,0.522000015,0.796999991,0.355300009,0.00188824,0.016148703,0.003254765,0.235476205777535,0.320175306326793,133973.699865436
"137","Littoraria","bengalensis","North of Kodi beach",13.6233125,74.67170823,437,537,13.625,73.4583333333333,"mangrove","west","W_low","W_low",-1,1,0,34.15999985,34.90999985,0.438899994,28.04999924,29.96999931,1.53489995,32.56000137,34.77999878,27.54999924,28.51000023,5.888999939,1.751000047,0.531000018,0.790000021,0.358599991,0.001851306,0.016302129,0.002935221,0.246285221839119,0.233676723861354,131295.964662728
"138","Echinolittorina","malaccana","Gujjadi_rocky",13.66505882,74.65198813,437,536,13.625,73.4583333333333,"rocky","west","W_low","W_low",-8,5,0.01,34.18999863,34.91999817,0.421700001,28.06999969,29.71999931,1.246999979,32.63000107,34.79999924,27.65999985,28.76000023,5.888999939,1.751000047,0.531000018,0.790000021,0.358599991,0.001851306,0.016302129,0.002935221,0.678438227275041,0.304655024876458,129226.657393874
"139","Littoraria","undulata","Gujjadi_rocky",13.66505882,74.65198813,437,536,13.625,73.4583333333333,"rocky","west","W_low","W_low",-8,5,0.01,34.18999863,34.91999817,0.421700001,28.06999969,29.71999931,1.246999979,32.63000107,34.79999924,27.65999985,28.76000023,5.888999939,1.751000047,0.531000018,0.790000021,0.358599991,0.001851306,0.016302129,0.002935221,0.678438227275041,0.304655024876458,129226.657393874
"140","Littoraria","bengalensis","Gujjadi_mangrove",13.66677552,74.65211998,436,536,13.7083333333333,73.4583333333333,"mangrove","west","W_low","W_low",-8,4,0.01,34.20999908,34.91999817,0.416700006,27.94000053,29.75,1.537299991,32.65999985,34.79999924,27.53000069,28.37999916,9.880000114,2.878000021,0.518000007,0.787,0.360599995,0.001858782,0.016670752,0.002942913,0.678438227275041,0.304655024876458,129223.561906874
"141","Echinolittorina","malaccana","Bhatkal",13.97438047,74.52641062,433,535,13.9583333333333,73.375,"rocky","west","W_low","W_low",-6,2,0.01,34.29999924,34.93999863,0.393400013,28.11000061,29.78000069,1.06400001,32.81000137,34.81000137,27.70000076,28.26000023,7.015999794,4.81099987,0.504000008,0.760999978,0.3662,0.001926641,0.018672613,0.002907706,0.80136047622466,0.980514904904406,124422.106026143
"142","Echinolittorina","leucosticta","Bhatkal",13.97438047,74.52641062,433,535,13.9583333333333,73.375,"rocky","west","W_low","W_low",-6,2,0.01,34.29999924,34.93999863,0.393400013,28.11000061,29.78000069,1.06400001,32.81000137,34.81000137,27.70000076,28.26000023,7.015999794,4.81099987,0.504000008,0.760999978,0.3662,0.001926641,0.018672613,0.002907706,0.80136047622466,0.980514904904406,124422.106026143
"143","Littoraria","undulata","Apsarakonda beach",14.20071306,74.46003584,430,534,14.2083333333333,73.375,"rocky","west","W_low","W_low",-7,2,0.02,34.40000153,35.04999924,0.377600014,28.05999947,29.65999985,1.024199963,33,34.81999969,27.53000069,28.46999931,4.124000072,1.519000053,0.500999987,0.768999994,0.371100008,0.001908507,0.021048194,0.003108278,2.37850640418209,1.49758390674607,117119.270735731
"144","Echinolittorina","malaccana","Apsarakonda beach",14.20071306,74.46003584,430,534,14.2083333333333,73.375,"rocky","west","W_low","W_low",-7,2,0.02,34.40000153,35.04999924,0.377600014,28.05999947,29.65999985,1.024199963,33,34.81999969,27.53000069,28.46999931,4.124000072,1.519000053,0.500999987,0.768999994,0.371100008,0.001908507,0.021048194,0.003108278,2.37850640418209,1.49758390674607,117119.270735731
"145","Littoraria","bengalensis","Kumta",14.49599854,74.37882761,427,533,14.4583333333333,73.375,"mangrove","west","W_low","W_high",-7,3,0.02,34.5,35.22000122,0.375400007,27.86000061,29.65999985,1.604599953,33.18000031,34.84000015,27.57999992,28.07999992,5.617000103,2.134000063,0.476000011,0.760999978,0.376300007,0.001911522,0.025411865,0.003608965,0.209392403705154,1.21364378447746,108300.123272952
"146","Littoraria","undulata","Gokarna",14.51857695,74.321961,426,532,14.5416666666667,73.2916666666667,"rocky","west","W_low","W_high",-10,3,0.01,34.56000137,35.29999924,0.372000009,27.75,29.5,1.241700053,33.29000092,34.86000061,27.23999977,28.06999969,8.300000191,2.930000067,0.486999989,0.759000003,0.377499998,0.002016788,0.034175538,0.004928572,1.96635099929184,1.80413112597294,111076.209624037
"147","Echinolittorina","vidua","Gokarna",14.51857695,74.321961,426,532,14.5416666666667,73.2916666666667,"rocky","west","W_low","W_high",-10,3,0.01,34.56000137,35.29999924,0.372000009,27.75,29.5,1.241700053,33.29000092,34.86000061,27.23999977,28.06999969,8.300000191,2.930000067,0.486999989,0.759000003,0.377499998,0.002016788,0.034175538,0.004928572,1.96635099929184,1.80413112597294,111076.209624037
"148","Littoraria","undulata","Gokarna",14.51926754,74.31884101,426,532,14.5416666666667,73.2916666666667,"rocky","west","W_low","W_high",-10,3,0.01,34.56000137,35.29999924,0.372000009,27.75,29.5,1.241700053,33.29000092,34.86000061,27.23999977,28.06999969,8.300000191,2.930000067,0.486999989,0.759000003,0.377499998,0.002016788,0.034175538,0.004928572,1.96635099929184,1.80413112597294,110738.113584887
"149","Echinolittorina","malaccana","Gokarna",14.51926754,74.31884101,426,532,14.5416666666667,73.2916666666667,"rocky","west","W_low","W_high",-10,3,0.01,34.56000137,35.29999924,0.372000009,27.75,29.5,1.241700053,33.29000092,34.86000061,27.23999977,28.06999969,8.300000191,2.930000067,0.486999989,0.759000003,0.377499998,0.002016788,0.034175538,0.004928572,1.96635099929184,1.80413112597294,110738.113584887
"150","Echinolittorina","vidua","Gokarna",14.51926754,74.31884101,426,532,14.5416666666667,73.2916666666667,"rocky","west","W_low","W_high",-10,3,0.01,34.56000137,35.29999924,0.372000009,27.75,29.5,1.241700053,33.29000092,34.86000061,27.23999977,28.06999969,8.300000191,2.930000067,0.486999989,0.759000003,0.377499998,0.002016788,0.034175538,0.004928572,1.96635099929184,1.80413112597294,110738.113584887
"151","Echinolittorina","leucosticta","Ankola",14.65415256,74.2815355,425,532,14.625,73.2916666666667,"rocky","west","W_low","W_high",-8,2,0.02,34.58000183,35.34000015,0.37529999,27.59000015,29.43000031,1.348500013,33.33000183,34.86999893,26.86000061,27.84000015,5.90199995,2.900000095,0.465000004,0.755999982,0.379500002,0.002036314,0.036204834,0.005262605,0.3325351575531,1.26578662460048,106685.791225688
"152","Littoraria","undulata","Ankola",14.65415256,74.2815355,425,532,14.625,73.2916666666667,"rocky","west","W_low","W_high",-8,2,0.02,34.58000183,35.34000015,0.37529999,27.59000015,29.43000031,1.348500013,33.33000183,34.86999893,26.86000061,27.84000015,5.90199995,2.900000095,0.465000004,0.755999982,0.379500002,0.002036314,0.036204834,0.005262605,0.3325351575531,1.26578662460048,106685.791225688
"153","Echinolittorina","vidua","Ankola",14.65415256,74.2815355,425,532,14.625,73.2916666666667,"rocky","west","W_low","W_high",-8,2,0.02,34.58000183,35.34000015,0.37529999,27.59000015,29.43000031,1.348500013,33.33000183,34.86999893,26.86000061,27.84000015,5.90199995,2.900000095,0.465000004,0.755999982,0.379500002,0.002036314,0.036204834,0.005262605,0.3325351575531,1.26578662460048,106685.791225688
"154","Echinolittorina","malaccana","Ankola",14.65415256,74.2815355,425,532,14.625,73.2916666666667,"rocky","west","W_low","W_high",-8,2,0.02,34.58000183,35.34000015,0.37529999,27.59000015,29.43000031,1.348500013,33.33000183,34.86999893,26.86000061,27.84000015,5.90199995,2.900000095,0.465000004,0.755999982,0.379500002,0.002036314,0.036204834,0.005262605,0.3325351575531,1.26578662460048,106685.791225688
"155","Littoraria","strigata","Ankola",14.65415256,74.2815355,425,532,14.625,73.2916666666667,"rocky","west","W_low","W_high",-8,2,0.02,34.58000183,35.34000015,0.37529999,27.59000015,29.43000031,1.348500013,33.33000183,34.86999893,26.86000061,27.84000015,5.90199995,2.900000095,0.465000004,0.755999982,0.379500002,0.002036314,0.036204834,0.005262605,0.3325351575531,1.26578662460048,106685.791225688
"156","Littoraria","undulata","Belekere",14.70495352,74.26282014,424,532,14.7083333333333,73.2083333333333,"rocky","west","W_low","W_high",-3,1,0,34.59999847,35.36999893,0.377799988,27.97999954,29.64999962,1.185899973,33.36999893,34.86999893,27.12000084,28.48999977,5.894999981,3.453000069,0.456999987,0.755999982,0.379799992,0.001957195,0.032068677,0.004508404,0.302704537773469,1.31723767676161,113564.220822077
"157","Echinolittorina","vidua","Belekere",14.70495352,74.26282014,424,532,14.7083333333333,73.2083333333333,"rocky","west","W_low","W_high",-3,1,0,34.59999847,35.36999893,0.377799988,27.97999954,29.64999962,1.185899973,33.36999893,34.86999893,27.12000084,28.48999977,5.894999981,3.453000069,0.456999987,0.755999982,0.379799992,0.001957195,0.032068677,0.004508404,0.302704537773469,1.31723767676161,113564.220822077
"158","Echinolittorina","malaccana","Belekere",14.70495352,74.26282014,424,532,14.7083333333333,73.2083333333333,"rocky","west","W_low","W_high",-3,1,0,34.59999847,35.36999893,0.377799988,27.97999954,29.64999962,1.185899973,33.36999893,34.86999893,27.12000084,28.48999977,5.894999981,3.453000069,0.456999987,0.755999982,0.379799992,0.001957195,0.032068677,0.004508404,0.302704537773469,1.31723767676161,113564.220822077
"159","Echinolittorina","leucosticta","Belekere",14.70495352,74.26282014,424,532,14.7083333333333,73.2083333333333,"rocky","west","W_low","W_high",-3,1,0,34.59999847,35.36999893,0.377799988,27.97999954,29.64999962,1.185899973,33.36999893,34.86999893,27.12000084,28.48999977,5.894999981,3.453000069,0.456999987,0.755999982,0.379799992,0.001957195,0.032068677,0.004508404,0.302704537773469,1.31723767676161,113564.220822077
"160","Littoraria","strigata","Belekere",14.70495352,74.26282014,424,532,14.7083333333333,73.2083333333333,"rocky","west","W_low","W_high",-3,1,0,34.59999847,35.36999893,0.377799988,27.97999954,29.64999962,1.185899973,33.36999893,34.86999893,27.12000084,28.48999977,5.894999981,3.453000069,0.456999987,0.755999982,0.379799992,0.001957195,0.032068677,0.004508404,0.302704537773469,1.31723767676161,113564.220822077
"161","Littoraria","undulata","Canaguinim",15.11867797,73.94015702,419,528,15.125,73.0416666666667,"rocky","west","W_low","W_high",-5,2,0.01,34.84999847,35.68999863,0.367199987,27.78000069,29.44000053,1.038499951,33.84000015,35.00999832,27.04000092,28.45000076,4.236999989,2.497999907,0.48300001,0.745000005,0.388099998,0.001986435,0.028830124,0.00415815,1.49243675786147,1.68840729348515,96580.6085497941
"162","Littoraria","undulata","Canaguinim",15.12011538,73.94103259,419,528,15.125,73.0416666666667,"rocky","west","W_low","W_high",-5,2,0.01,34.84999847,35.68999863,0.367199987,27.78000069,29.44000053,1.038499951,33.84000015,35.00999832,27.04000092,28.45000076,4.236999989,2.497999907,0.48300001,0.745000005,0.388099998,0.001986435,0.028830124,0.00415815,1.49243675786147,1.68840729348515,96673.3746650029
"163","Littoraria","bengalensis","Zuari ",15.40643491,73.89402537,416,527,15.375,72.875,"mangrove","west","W_low","W_high",-6,2,0.01,34.91999817,35.81000137,0.365099996,27.44000053,29.51000023,1.271900058,33.97999954,35.06999969,26.78000069,27.67000008,6.456999779,4.640999794,0.455000013,0.74000001,0.393099993,0.00203612,0.025467951,0.004120848,1.68952403180306,0.827884632171143,109450.317633595
"164","Littoraria","bengalensis","Mandovi",15.49763647,73.78128248,415,526,15.4583333333333,72.875,"mangrove","west","W_low","W_high",-6,2,0.01,34.97000122,35.88000107,0.358599991,27.72999954,29.71999931,1.21510005,34.06999969,35.11000061,26.92000008,28.03000069,9.501999855,9.501999855,0.483999997,0.74000001,0.39410001,0.002114149,0.027696408,0.004507263,0.607802275968592,0.607781624647648,97348.3511512059
"165","Littoraria","strigata","Mandovi",15.49763647,73.78128248,415,526,15.4583333333333,72.875,"mangrove","west","W_low","W_high",-6,2,0.01,34.97000122,35.88000107,0.358599991,27.72999954,29.71999931,1.21510005,34.06999969,35.11000061,26.92000008,28.03000069,9.501999855,9.501999855,0.483999997,0.74000001,0.39410001,0.002114149,0.027696408,0.004507263,0.607802275968592,0.607781624647648,97348.3511512059
"166","Littoraria","undulata","Vagator",15.59983157,73.73285738,413,525,15.625,72.875,"rocky","west","W_low","W_high",-10,3,0.01,35.02000046,35.95000076,0.350899994,27.72999954,29.38999939,0.874899983,34.18999863,35.15999985,27,28.26000023,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,1.03389495131181,0.923089795341218,92037.2318180723
"167","Echinolittorina","malaccana","Vagator",15.60388187,73.73262159,413,525,15.625,72.875,"rocky","west","W_low","W_high",-10,3,0.01,35.02000046,35.95000076,0.350899994,27.72999954,29.38999939,0.874899983,34.18999863,35.15999985,27,28.26000023,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,0.753474961164421,0.702186344501889,91998.5805938714
"168","Echinolittorina","vidua","Vagator",15.60388187,73.73262159,413,525,15.625,72.875,"rocky","west","W_low","W_high",-10,3,0.01,35.02000046,35.95000076,0.350899994,27.72999954,29.38999939,0.874899983,34.18999863,35.15999985,27,28.26000023,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,0.753474961164421,0.702186344501889,91998.5805938714
"169","Echinolittorina","leucosticta","Vagator",15.60388187,73.73262159,413,525,15.625,72.875,"rocky","west","W_low","W_high",-10,3,0.01,35.02000046,35.95000076,0.350899994,27.72999954,29.38999939,0.874899983,34.18999863,35.15999985,27,28.26000023,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,0.753474961164421,0.702186344501889,91998.5805938714
"170","Littoraria","undulata","Vagator",15.6049483,73.73280264,413,525,15.625,72.875,"rocky","west","W_low","W_high",-10,3,0.01,35.02000046,35.95000076,0.350899994,27.72999954,29.38999939,0.874899983,34.18999863,35.15999985,27,28.26000023,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,0.753474961164421,0.702186344501889,92014.8307874047
"171","Littoraria","undulata","Vagator",15.60686574,73.73220476,413,525,15.625,72.875,"rocky","west","W_low","W_high",-10,3,0.01,35.02000046,35.95000076,0.350899994,27.72999954,29.38999939,0.874899983,34.18999863,35.15999985,27,28.26000023,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,0.753474961164421,0.702186344501889,91945.4325198981
"172","Echinolittorina","malaccana","Arambol",15.69250977,73.69986042,412,525,15.7083333333333,72.7916666666667,"rocky","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,2.1067199870964,1.08467822708639,97367.1477817291
"173","Littoraria","undulata","Arambol",15.69250977,73.69986042,412,525,15.7083333333333,72.7916666666667,"rocky","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,2.1067199870964,1.08467822708639,97367.1477817291
"174","Echinolittorina","vidua","Arambol",15.69250977,73.69986042,412,525,15.7083333333333,72.7916666666667,"rocky","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,2.1067199870964,1.08467822708639,97367.1477817291
"175","Echinolittorina","vidua","Arambol",15.69291327,73.69832017,412,525,15.7083333333333,72.7916666666667,"rocky","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,2.1067199870964,1.08467822708639,97201.1821792136
"176","Echinolittorina","malaccana","Arambol",15.69291327,73.69832017,412,525,15.7083333333333,72.7916666666667,"rocky","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,2.1067199870964,1.08467822708639,97201.1821792136
"177","Littoraria","undulata","Arambol",15.69291327,73.69832017,412,525,15.7083333333333,72.7916666666667,"rocky","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,2.1067199870964,1.08467822708639,97201.1821792136
"178","Littoraria","strigata","Arambol",15.69291327,73.69832017,412,525,15.7083333333333,72.7916666666667,"rocky","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,2.1067199870964,1.08467822708639,97201.1821792136
"179","Littoraria","undulata","Arambol",15.69373378,73.6984417,412,525,15.7083333333333,72.7916666666667,"rocky","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,6.296999931,1.207999945,0.481000006,0.737999976,0.397100002,0.002115312,0.026108528,0.004343984,2.1067199870964,1.08467822708639,97212.4616153307
"180","Littoraria","bengalensis","Tiracol",15.72646276,73.72414087,412,525,15.7083333333333,72.7916666666667,"mangrove","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,5.019999981,1.807999969,0.483999997,0.737999976,0.398200005,0.002074135,0.025472473,0.00390175,0.542446517962297,1.05829696820078,99965.9300881829
"181","Littoraria","carinifera","Tiracol",15.72646276,73.72414087,412,525,15.7083333333333,72.7916666666667,"mangrove","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,5.019999981,1.807999969,0.483999997,0.737999976,0.398200005,0.002074135,0.025472473,0.00390175,0.542446517962297,1.05829696820078,99965.9300881829
"182","Echinolittorina","vidua","Varachiker",15.74259608,73.65530139,412,524,15.7083333333333,72.7916666666667,"rocky","west","W_low","W_high",-15,6,0.01,35.06999969,35.99000168,0.344500005,27.68000031,29.30999947,0.902999997,34.27000046,35.20000076,27.04999924,27.75,5.019999981,1.807999969,0.483999997,0.737999976,0.398200005,0.002074135,0.025472473,0.00390175,0.394950108918832,1.19253771537756,92641.3235636328
"183","Littoraria","bengalensis","Mhartale",15.75374493,73.68454308,411,525,15.7916666666667,72.7916666666667,"mangrove","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,8.01099968,6.024000168,0.456,0.736000001,0.400099993,0.002082051,0.025732126,0.003794069,1.20701009798249,1.02633545720464,95767.6738251801
"184","Littoraria","bengalensis","Mhartale",15.75375139,73.68381822,411,525,15.7916666666667,72.7916666666667,"mangrove","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,8.01099968,6.024000168,0.456,0.736000001,0.400099993,0.002082051,0.025732126,0.003794069,0.644545461667183,1.01611257095793,95690.043759335
"185","Littoraria","carinifera","Mhartale",15.75375139,73.68381822,411,525,15.7916666666667,72.7916666666667,"mangrove","west","W_low","W_high",-5,2,0.01,35.04000092,35.97000122,0.349099994,27.38999939,29.20000076,0.972500026,34.22000122,35.16999817,26.79999924,27.5,8.01099968,6.024000168,0.456,0.736000001,0.400099993,0.002082051,0.025732126,0.003794069,0.644545461667183,1.01611257095793,95690.043759335
"186","Littoraria","bengalensis","Tank",15.79444226,73.65952956,411,524,15.7916666666667,72.7916666666667,"mangrove","west","W_low","W_high",-10,4,0.01,35.06999969,36,0.343100011,27.61000061,29.30999947,0.91049999,34.29000092,35.20999908,26.88999939,27.65999985,8.01099968,6.024000168,0.456,0.736000001,0.400099993,0.002082051,0.025732126,0.003794069,0.743606190979432,1.02604039044925,92986.6206149366
"187","Littoraria","bengalensis","Vengurla",15.85899599,73.62515084,410,524,15.875,72.7916666666667,"mangrove","west","W_low","W_high",-7,2,0.02,35.08000183,36.02000046,0.340600014,27.63999939,29.70000076,1.547500014,34.31999969,35.22000122,27.18000031,28.07999992,5.493000031,3.622999907,0.455000013,0.734000027,0.400900006,0.002078809,0.025461672,0.003728344,0.622576243002855,1.79613000874798,89287.7466133603
"188","Echinolittorina","vidua","Kelus",15.90370799,73.5909785,410,524,15.875,72.7916666666667,"rocky","west","W_low","W_high",-7,2,0.02,35.08000183,36.02000046,0.340600014,27.63999939,29.70000076,1.547500014,34.31999969,35.22000122,27.18000031,28.07999992,5.493000031,3.622999907,0.455000013,0.734000027,0.400900006,0.002078809,0.025461672,0.003728344,1.41226840861872,1.28009005843558,85659.6472292906
"189","Littoraria","undulata","Kelus",15.90440109,73.5906967,410,524,15.875,72.7916666666667,"rocky","west","W_low","W_high",-7,2,0.02,35.08000183,36.02000046,0.340600014,27.63999939,29.70000076,1.547500014,34.31999969,35.22000122,27.18000031,28.07999992,5.493000031,3.622999907,0.455000013,0.734000027,0.400900006,0.002078809,0.025461672,0.003728344,1.41226840861872,1.28009005843558,85632.2225162491
"190","Littoraria","undulata","Dhuriwada",16.06100941,73.45640796,408,522,16.0416666666667,72.7083333333333,"rocky","west","W_low","W_high",-10,3,0.02,35.15999985,36.08000183,0.326200008,27.48999977,29.05999947,0.87349999,34.45999908,35.29999924,26.79000092,28.19000053,6.781000137,2.752000093,0.508000016,0.689999998,0.413800001,0.002065284,0.019948715,0.003037782,0.418042679850137,0.835550274573875,80077.7990060232
"191","Echinolittorina","malaccana","Dhuriwada",16.06158684,73.45585593,408,522,16.0416666666667,72.7083333333333,"rocky","west","W_low","W_high",-10,3,0.02,35.15999985,36.08000183,0.326200008,27.48999977,29.05999947,0.87349999,34.45999908,35.29999924,26.79000092,28.19000053,6.781000137,2.752000093,0.508000016,0.689999998,0.413800001,0.002065284,0.019948715,0.003037782,0.418042679850137,0.835550274573875,80020.3686295065
"192","Littoraria","undulata","Dhuriwada",16.06158684,73.45585593,408,522,16.0416666666667,72.7083333333333,"rocky","west","W_low","W_high",-10,3,0.02,35.15999985,36.08000183,0.326200008,27.48999977,29.05999947,0.87349999,34.45999908,35.29999924,26.79000092,28.19000053,6.781000137,2.752000093,0.508000016,0.689999998,0.413800001,0.002065284,0.019948715,0.003037782,0.418042679850137,0.835550274573875,80020.3686295065
"193","Echinolittorina","vidua","Dhuriwada",16.06174584,73.45555443,408,522,16.0416666666667,72.7083333333333,"rocky","west","W_low","W_high",-10,3,0.02,35.15999985,36.08000183,0.326200008,27.48999977,29.05999947,0.87349999,34.45999908,35.29999924,26.79000092,28.19000053,6.781000137,2.752000093,0.508000016,0.689999998,0.413800001,0.002065284,0.019948715,0.003037782,0.418042679850137,0.835550274573875,79988.5734636115
"194","Echinolittorina","vidua","Dhuriwada",16.06175523,73.45563188,408,522,16.0416666666667,72.7083333333333,"rocky","west","W_low","W_high",-10,3,0.02,35.15999985,36.08000183,0.326200008,27.48999977,29.05999947,0.87349999,34.45999908,35.29999924,26.79000092,28.19000053,6.781000137,2.752000093,0.508000016,0.689999998,0.413800001,0.002065284,0.019948715,0.003037782,0.418042679850137,0.835550274573875,79996.8849246418
"195","Echinolittorina","leucosticta","Dhuriwada",16.06175523,73.45563188,408,522,16.0416666666667,72.7083333333333,"rocky","west","W_low","W_high",-10,3,0.02,35.15999985,36.08000183,0.326200008,27.48999977,29.05999947,0.87349999,34.45999908,35.29999924,26.79000092,28.19000053,6.781000137,2.752000093,0.508000016,0.689999998,0.413800001,0.002065284,0.019948715,0.003037782,0.418042679850137,0.835550274573875,79996.8849246418
"196","Littoraria","carinifera","Kolamb",16.07389684,73.46897738,408,522,16.0416666666667,72.7083333333333,"mangrove","west","W_low","W_high",-10,3,0.02,35.15999985,36.08000183,0.326200008,27.48999977,29.05999947,0.87349999,34.45999908,35.29999924,26.79000092,28.19000053,6.781000137,2.752000093,0.508000016,0.689999998,0.413800001,0.002065284,0.019948715,0.003037782,0.572804477410865,0.923804863729319,81469.6878945455
